model_name,params,LPIPS,SSIM,PSNR,Loss,FPS 720p,VRAM (MB) 720p,FPS 480p,VRAM (MB) 480p
SR_FastEDSR_1x_jpeg_4_32,75747,0.0948,0.9314,34.9432,0.0131,391.57,62,879.87,62
SR_FastEDSR_1x_jpeg_4_32_s,75747,0.0994,0.9264,33.0065,0.0156,378.71,62,848.42,62
SR_FastEDSR_1x_jpeg_4_64_s,298947,0.0981,0.9289,33.1375,0.0153,120.69,64,270.19,64
